satisfaction,effort,req_1,req_2,req_3,req_4,req_5,req_6,req_7,req_8,req_9,req_10,req_11,req_12,req_13,req_14,req_15,req_16,req_17,req_18,req_19,req_20,req_21,req_22,req_23,req_24,req_25,req_26,req_27,req_28,req_29,req_30,req_31,req_32,req_33,req_34,req_35,req_36,req_37,req_38,req_39,req_40,req_41,req_42,req_43,req_44,req_45,req_46,req_47,req_48,req_49,req_50,req_51,req_52,req_53,req_54,req_55,req_56,req_57,req_58,req_59,req_60,req_61,req_62,req_63,req_64,req_65,req_66,req_67,req_68,req_69,req_70,req_71,req_72,req_73,req_74,req_75,req_76,req_77,req_78,req_79,req_80,req_81,req_82,req_83,id,throughput,productivity,squandering,stcov_c1,stcov_c2,stcov_c3,stcov_c4,stcov_c5,stcov_c6,stcov_c7,stcov_c8,stcov_c9,stcov_c10,stcov_c11,stcov_c12,stcov_c13,stcov_c14,stcov_c15,stcov_c16,stcov_c17,stcov_c18,stcov_c19,stcov_c20,stcov_c21,stcov_c22,stcov_c23,stcov_c24,stcov_c25,stcov_c26,stcov_c27,stcov_c28,stcov_c29,stcov_c30,stcov_c31,stcov_c32,stcov_c33,stcov_c34,stcov_c35,stcov_c36,stcov_c37,stcov_c38,stcov_c39,stcov_c40,stcov_c41,stcov_c42,stcov_c43,stcov_c44,stcov_c45,stcov_c46,stcov_c47,stcov_c48,stcov_c49,stcov_c50,stcov_c51,stcov_c52,stcov_c53,stcov_c54,stcov_c55,stcov_c56,stcov_c57,stcov_c58,stcov_c59,stcov_c60,stcov_c61,stcov_c62,stcov_c63,stcov_c64,stcov_c65,stcov_c66,stcov_c67,stcov_c68,stcov_c69,stcov_c70,stcov_c71,stcov_c72,stcov_c73,stcov_c74,stcov_c75,stcov_c76,stcov_c77,stcov_c78,stcov_c79,stcov_c80,stcov_c81,stcov_c82,stcov_c83,stcov_c84,stcov_c85,stcov_c86,stcov_c87,stcov_c88,stcov_c89,stcov_c90,stcov_c91,stcov_c92,stcov_c93,stcov_c94,stcov_c95,stcov_c96,stcov_c97,stcov_c98,stcov_c99,stcov_c100,stcov_c101,stcov_c102,stcov_c103,stcov_c104,stcov_c105,stcov_c106,stcov_c107,stcov_c108,stcov_c109,stcov_c110,stcov_c111,stcov_c112,stcov_c113,stcov_c114,stcov_c115,stcov_c116,stcov_c117,stcov_c118,stcov_c119,stcov_c120,stcov_c121,stcov_c122,stcov_c123,stcov_c124,stcov_c125,stcov_c126,stcov_c127,stcov_c128,stcov_c129,stcov_c130
214164.06,4328,1,0,1,1,1,1,1,1,1,1,0,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,1,0,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,1,0,0,0,0,1,1,0,1,1,0,1,1,0,0,0,0,0,1177,0.5662650602409639,49.483378003696856,0.7397630930190607,0.8999999999997429,0.49999999999833333,0.99999999999,0.0,0.41428571427571864,0.0,0.9299999999997,0.8999999999994375,0.9999999999997222,0.5599999999996,0.0,0.7999999999993334,0.0,0.9425000000034056,0.889999999997775,0.0,0.8351934523529346,0.0,0.0,0.7979797979874326,0.8499999999997572,0.1499999999995,0.0,0.0,0.999999999995,0.9214285714349668,0.7830357142691516,0.0,0.8767857142832297,0.9339285714251018,0.8973214285728487,0.9056372548997338,0.90267857142,0.0,0.599999999999909,0.0,0.0,0.0,0.8999999999999118,0.8928571428625,0.0,0.99999999999,0.0,0.0,0.0,0.0,0.7458333333188795,0.9999999999999285,0.6317857142460686,0.0,0.5999999999985001,0.9999999999997555,0.8330357142938726,0.0,0.9999999999993333,0.9399999999998712,0.9999999999998648,0.9624999999986564,0.0,0.8803571428546503,0.0,0.0,0.0,0.0,0.9598214285689732,0.8888888888844444,0.0,0.5499999999989,0.0,0.5999999999879999,0.0,0.6654761904666905,0.6799999999900914,0.9999999999992857,0.0,0.8972402597577444,0.8607142857279554,0.1999999999995,0.0,0.8728937728792961,0.6571428571527047,0.0,0.9255319148718285,0.0,0.0,0.0,0.49999999999985295,0.0,0.9000000000001113,0.0,0.959821428568344,0.8857142857027618,0.0,0.8499999999994333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8999999999997353,0.8166666666689121,0.0,0.5714285714180951,0.8874999999998655,0.44999999999955,0.9999999999975,0.999999999999697,0.9999999999998507,0.9812499999992452,0.0,0.22951127817491823,0.6999999999997941,0.9499999999997031,0.0,0.0,0.9999999999998958,0.999999999999697,0.2631578947367624,0.962499999989625,0.5571428571533081,0.0,0.0,0.0,0.0,0.7950310558870294,0.6032142857062476,0.0
214214.02,4340,1,0,1,1,1,1,1,0,1,0,0,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,1,0,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,1,0,0,1,0,1,1,0,1,1,0,1,0,0,0,0,0,0,1178,0.5421686746987951,49.35806912442396,0.7390415489146774,0.8999999999997429,0.49999999999833333,0.99999999999,0.0,0.41428571427571864,0.0,0.9299999999997,0.8999999999994375,0.9999999999997222,0.5599999999996,0.0,0.7999999999993334,0.0,0.9425000000034056,0.849999999997875,0.0,0.8351934523529346,0.0,0.0,0.7979797979874326,0.8499999999997572,0.1499999999995,0.0,0.0,0.999999999995,0.9214285714349668,0.7830357142691516,0.0,0.8767857142832297,0.9339285714251018,0.8973214285728487,0.9056372548997338,0.90267857142,0.0,0.599999999999909,0.0,0.0,0.0,0.8999999999999118,0.8928571428625,0.0,0.99999999999,0.0,0.0,0.0,0.0,0.7458333333188795,0.9999999999999285,0.6317857142460686,0.0,0.5999999999985001,0.9999999999997555,0.8330357142938726,0.0,0.9999999999993333,0.9399999999998712,0.9999999999998648,0.9624999999986564,0.0,0.8803571428546503,0.0,0.0,0.0,0.0,0.9598214285689732,0.8888888888844444,0.0,0.5499999999989,0.0,0.5999999999879999,0.0,0.6654761904666905,0.6799999999900914,0.9999999999992857,0.0,0.8972402597577444,0.8607142857279554,0.1999999999995,0.0,0.8728937728792961,0.6571428571527047,0.0,0.9042553191318153,0.0,0.0,0.0,0.49999999999985295,0.0,0.9000000000001113,0.0,0.959821428568344,0.8857142857027618,0.0,0.8499999999994333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8999999999997353,0.8166666666689121,0.0,0.5714285714180951,0.8874999999998655,0.54999999999945,0.9999999999975,0.999999999999697,0.9999999999998507,0.9812499999992452,0.0,0.22951127817491823,0.6999999999997941,0.9499999999997031,0.0,0.0,0.9999999999998958,0.999999999999697,0.2631578947367624,0.962499999989625,0.5571428571533081,0.0,0.0,0.0,0.0,0.7950310558870294,0.6032142857062476,0.0
214264.02,4341,1,0,1,1,1,1,1,0,1,0,0,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,1,0,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,1,1,1,0,0,0,0,1,1,0,1,1,0,1,1,0,0,0,0,0,1179,0.5542168674698795,49.358217000691084,0.7389814202393121,0.8999999999997429,0.49999999999833333,0.99999999999,0.0,0.41428571427571864,0.0,0.9299999999997,0.8999999999994375,0.9999999999997222,0.5599999999996,0.0,0.7999999999993334,0.0,0.9425000000034056,0.849999999997875,0.0,0.8351934523529346,0.0,0.0,0.7979797979874326,0.8499999999997572,0.1499999999995,0.0,0.0,0.999999999995,0.9214285714349668,0.7830357142691516,0.0,0.8767857142832297,0.9339285714251018,0.8973214285728487,0.9056372548997338,0.90267857142,0.0,0.599999999999909,0.0,0.0,0.0,0.8999999999999118,0.8928571428625,0.0,0.99999999999,0.0,0.0,0.0,0.0,0.7458333333188795,0.9999999999999285,0.6317857142460686,0.0,0.5999999999985001,0.9999999999997555,0.8330357142938726,0.0,0.9999999999993333,0.9399999999998712,0.9999999999998648,0.9624999999986564,0.0,0.8803571428546503,0.0,0.0,0.0,0.0,0.9598214285689732,0.8888888888844444,0.0,0.5499999999989,0.0,0.5999999999879999,0.0,0.6654761904666905,0.6799999999900914,0.9999999999992857,0.0,0.8972402597577444,0.8607142857279554,0.1999999999995,0.0,0.8728937728792961,0.6571428571527047,0.0,0.9042553191318153,0.0,0.0,0.0,0.49999999999985295,0.0,0.9000000000001113,0.0,0.959821428568344,0.8857142857027618,0.0,0.8499999999994333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8999999999997353,0.8166666666689121,0.0,0.5714285714180951,0.8874999999998655,0.5999999999994,0.9999999999975,0.999999999999697,0.9999999999998507,0.9812499999992452,0.0,0.22951127817491823,0.6999999999997941,0.9499999999997031,0.0,0.0,0.9999999999998958,0.999999999999697,0.2631578947367624,0.962499999989625,0.5571428571533081,0.0,0.0,0.0,0.0,0.7950310558870294,0.6032142857062476,0.0
214324.02,4343,1,0,1,1,1,1,1,0,1,0,0,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,1,0,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,1,0,0,0,1,1,1,0,1,1,0,1,1,0,0,0,0,0,1180,0.5542168674698795,49.34930232558139,0.7388611628885816,0.8999999999997429,0.49999999999833333,0.99999999999,0.0,0.41428571427571864,0.0,0.9299999999997,0.8999999999994375,0.9999999999997222,0.7099999999994928,0.0,0.7999999999993334,0.0,0.9425000000034056,0.849999999997875,0.0,0.8351934523529346,0.0,0.0,0.7979797979874326,0.8499999999997572,0.1499999999995,0.0,0.0,0.999999999995,0.9214285714349668,0.7830357142691516,0.0,0.8767857142832297,0.9339285714251018,0.8973214285728487,0.9056372548997338,0.90267857142,0.0,0.599999999999909,0.0,0.0,0.0,0.8999999999999118,0.8928571428625,0.0,0.99999999999,0.0,0.0,0.0,0.0,0.7458333333188795,0.9999999999999285,0.6317857142460686,0.0,0.5999999999985001,0.9999999999997555,0.8330357142938726,0.0,0.9999999999993333,0.9399999999998712,0.9999999999998648,0.9624999999986564,0.0,0.8803571428546503,0.0,0.0,0.0,0.0,0.9598214285689732,0.8888888888844444,0.0,0.5499999999989,0.0,0.5999999999879999,0.0,0.6654761904666905,0.6799999999900914,0.9999999999992857,0.0,0.8972402597577444,0.8607142857279554,0.1999999999995,0.0,0.8728937728792961,0.6571428571527047,0.0,0.9042553191318153,0.0,0.0,0.0,0.49999999999985295,0.0,0.9000000000001113,0.0,0.959821428568344,0.8857142857027618,0.0,0.8499999999994333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8999999999997353,0.8166666666689121,0.0,0.5714285714180951,0.8874999999998655,0.44999999999955,0.9999999999975,0.999999999999697,0.9999999999998507,0.9812499999992452,0.0,0.22951127817491823,0.6999999999997941,0.9499999999997031,0.0,0.0,0.9999999999998958,0.999999999999697,0.2631578947367624,0.962499999989625,0.5571428571533081,0.0,0.0,0.0,0.0,0.7950310558870294,0.6032142857062476,0.0
214349.04,4347,1,0,1,1,1,1,1,1,1,0,0,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,1,0,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,1,0,0,0,1,1,1,0,1,1,0,1,1,0,0,0,0,0,1181,0.5662650602409639,49.309648033126294,0.7386206481871205,0.8999999999997429,0.49999999999833333,0.99999999999,0.0,0.41428571427571864,0.0,0.9299999999997,0.8999999999994375,0.9999999999997222,0.7099999999994928,0.0,0.7999999999993334,0.0,0.9425000000034056,0.8699999999978251,0.0,0.8351934523529346,0.0,0.0,0.7979797979874326,0.8499999999997572,0.1499999999995,0.0,0.0,0.999999999995,0.9214285714349668,0.7830357142691516,0.0,0.8767857142832297,0.9339285714251018,0.8973214285728487,0.9056372548997338,0.90267857142,0.0,0.599999999999909,0.0,0.0,0.0,0.8999999999999118,0.8928571428625,0.0,0.99999999999,0.0,0.0,0.0,0.0,0.7458333333188795,0.9999999999999285,0.6317857142460686,0.0,0.5999999999985001,0.9999999999997555,0.8330357142938726,0.0,0.9999999999993333,0.9399999999998712,0.9999999999998648,0.9624999999986564,0.0,0.8803571428546503,0.0,0.0,0.0,0.0,0.9598214285689732,0.8888888888844444,0.0,0.5499999999989,0.0,0.5999999999879999,0.0,0.6654761904666905,0.6799999999900914,0.9999999999992857,0.0,0.8972402597577444,0.8607142857279554,0.1999999999995,0.0,0.8728937728792961,0.6571428571527047,0.0,0.9148936170018218,0.0,0.0,0.0,0.49999999999985295,0.0,0.9000000000001113,0.0,0.959821428568344,0.8857142857027618,0.0,0.8499999999994333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8999999999997353,0.8166666666689121,0.0,0.5714285714180951,0.8874999999998655,0.44999999999955,0.9999999999975,0.999999999999697,0.9999999999998507,0.9812499999992452,0.0,0.22951127817491823,0.6999999999997941,0.9499999999997031,0.0,0.0,0.9999999999998958,0.999999999999697,0.2631578947367624,0.962499999989625,0.5571428571533081,0.0,0.0,0.0,0.0,0.7950310558870294,0.6032142857062476,0.0
214428.76,4355,1,0,1,1,1,1,1,0,1,0,0,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,1,0,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,1,0,0,0,0,0,1,0,1,1,0,1,1,0,0,0,1,0,1182,0.5421686746987951,49.23737313432836,0.7381396187841982,0.8999999999997429,0.49999999999833333,0.99999999999,0.0,0.41428571427571864,0.0,0.9299999999997,0.8999999999994375,0.9999999999997222,0.40999999999970715,0.0,0.7999999999993334,0.0,0.9425000000034056,0.849999999997875,0.0,0.8351934523529346,0.0,0.0,0.7979797979874326,0.8499999999997572,0.1499999999995,0.0,0.0,0.999999999995,0.9214285714349668,0.7830357142691516,0.0,0.8767857142832297,0.9339285714251018,0.8973214285728487,0.9056372548997338,0.90267857142,0.0,0.599999999999909,0.0,0.0,0.0,0.8999999999999118,0.8928571428625,0.0,0.99999999999,0.0,0.0,0.0,0.0,0.7458333333188795,0.9999999999999285,0.6317857142460686,0.0,0.5999999999985001,0.9999999999997555,0.8330357142938726,0.0,0.9999999999993333,0.9399999999998712,0.9999999999998648,0.9624999999986564,0.0,0.8803571428546503,0.0,0.0,0.0,0.0,0.9598214285689732,0.8888888888844444,0.0,0.5499999999989,0.0,0.5999999999879999,0.0,0.6654761904666905,0.6799999999900914,0.9999999999992857,0.0,0.8972402597577444,0.8607142857279554,0.1999999999995,0.0,0.8728937728792961,0.6571428571527047,0.0,0.9042553191318153,0.0,0.0,0.0,0.49999999999985295,0.0,0.9000000000001113,0.0,0.959821428568344,0.8857142857027618,0.0,0.8499999999994333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8999999999997353,0.8166666666689121,0.0,0.5714285714180951,0.8874999999998655,0.44999999999955,0.9999999999975,0.999999999999697,0.9999999999998507,0.9812499999992452,0.0,0.22951127817491823,0.6499999999998088,0.9499999999997031,0.0,0.0,0.9999999999998958,0.999999999999697,0.4736842105564753,0.962499999989625,0.5571428571533081,0.0,0.0,0.0,0.0,0.7950310558870294,0.6032142857062476,0.0
214478.76,4359,1,0,1,1,1,1,1,0,1,0,0,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,1,0,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,1,0,0,0,0,1,1,0,1,1,0,1,0,0,0,0,1,0,1183,0.5421686746987951,49.20366139022712,0.7378991040827371,0.8999999999997429,0.49999999999833333,0.99999999999,0.0,0.3142857142793853,0.0,0.9299999999997,0.8999999999994375,0.9999999999997222,0.5599999999996,0.0,0.7999999999993334,0.0,0.9425000000034056,0.849999999997875,0.0,0.8351934523529346,0.0,0.0,0.7979797979874326,0.8499999999997572,0.1499999999995,0.0,0.0,0.999999999995,0.9214285714349668,0.7830357142691516,0.0,0.8767857142832297,0.9339285714251018,0.8973214285728487,0.9056372548997338,0.90267857142,0.0,0.599999999999909,0.0,0.0,0.0,0.8999999999999118,0.8928571428625,0.0,0.99999999999,0.0,0.0,0.0,0.0,0.7458333333188795,0.9999999999999285,0.6317857142460686,0.0,0.5999999999985001,0.9999999999997555,0.8330357142938726,0.0,0.9999999999993333,0.9399999999998712,0.9999999999998648,0.9624999999986564,0.0,0.8803571428546503,0.0,0.0,0.0,0.0,0.9598214285689732,0.8888888888844444,0.0,0.5499999999989,0.0,0.5999999999879999,0.0,0.6654761904666905,0.6799999999900914,0.9999999999992857,0.0,0.8972402597577444,0.8607142857279554,0.1999999999995,0.0,0.8728937728792961,0.6571428571527047,0.0,0.9042553191318153,0.0,0.0,0.0,0.49999999999985295,0.0,0.9000000000001113,0.0,0.959821428568344,0.8857142857027618,0.0,0.8499999999994333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8999999999997353,0.8166666666689121,0.0,0.5714285714180951,0.8874999999998655,0.44999999999955,0.9999999999975,0.999999999999697,0.9999999999998507,0.9812499999992452,0.0,0.22951127817491823,0.6999999999997941,0.9499999999997031,0.0,0.0,0.9999999999998958,0.999999999999697,0.4736842105564753,0.962499999989625,0.5571428571533081,0.0,0.0,0.0,0.0,0.7950310558870294,0.6032142857062476,0.0
214544.02,4363,1,0,1,1,1,1,1,0,1,0,0,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,1,0,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,1,0,0,1,0,1,1,0,1,1,0,1,1,0,0,0,0,0,1184,0.5542168674698795,49.17350905340362,0.7376585893812759,0.8999999999997429,0.49999999999833333,0.99999999999,0.0,0.5142857142720519,0.0,0.9299999999997,0.8999999999994375,0.9999999999997222,0.5599999999996,0.0,0.7999999999993334,0.0,0.9425000000034056,0.849999999997875,0.0,0.8351934523529346,0.0,0.0,0.7979797979874326,0.8499999999997572,0.1499999999995,0.0,0.0,0.999999999995,0.9214285714349668,0.7830357142691516,0.0,0.8767857142832297,0.9339285714251018,0.8973214285728487,0.9056372548997338,0.90267857142,0.0,0.599999999999909,0.0,0.0,0.0,0.8999999999999118,0.8928571428625,0.0,0.99999999999,0.0,0.0,0.0,0.0,0.7458333333188795,0.9999999999999285,0.6317857142460686,0.0,0.5999999999985001,0.9999999999997555,0.8330357142938726,0.0,0.9999999999993333,0.9399999999998712,0.9999999999998648,0.9624999999986564,0.0,0.8803571428546503,0.0,0.0,0.0,0.0,0.9598214285689732,0.8888888888844444,0.0,0.5499999999989,0.0,0.5999999999879999,0.0,0.6654761904666905,0.6799999999900914,0.9999999999992857,0.0,0.8972402597577444,0.8607142857279554,0.1999999999995,0.0,0.8728937728792961,0.6571428571527047,0.0,0.9042553191318153,0.0,0.0,0.0,0.49999999999985295,0.0,0.9000000000001113,0.0,0.959821428568344,0.8857142857027618,0.0,0.8499999999994333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8999999999997353,0.8166666666689121,0.0,0.5714285714180951,0.8874999999998655,0.54999999999945,0.9999999999975,0.999999999999697,0.9999999999998507,0.9812499999992452,0.0,0.22951127817491823,0.6999999999997941,0.9499999999997031,0.0,0.0,0.9999999999998958,0.999999999999697,0.2631578947367624,0.962499999989625,0.5571428571533081,0.0,0.0,0.0,0.0,0.7950310558870294,0.6032142857062476,0.0
214569.04,4367,1,0,1,1,1,1,1,1,1,0,0,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,1,0,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,1,0,0,1,0,1,1,0,1,1,0,1,1,0,0,0,0,0,1185,0.5662650602409639,49.13419738951225,0.7374180746798148,0.8999999999997429,0.49999999999833333,0.99999999999,0.0,0.5142857142720519,0.0,0.9299999999997,0.8999999999994375,0.9999999999997222,0.5599999999996,0.0,0.7999999999993334,0.0,0.9425000000034056,0.8699999999978251,0.0,0.8351934523529346,0.0,0.0,0.7979797979874326,0.8499999999997572,0.1499999999995,0.0,0.0,0.999999999995,0.9214285714349668,0.7830357142691516,0.0,0.8767857142832297,0.9339285714251018,0.8973214285728487,0.9056372548997338,0.90267857142,0.0,0.599999999999909,0.0,0.0,0.0,0.8999999999999118,0.8928571428625,0.0,0.99999999999,0.0,0.0,0.0,0.0,0.7458333333188795,0.9999999999999285,0.6317857142460686,0.0,0.5999999999985001,0.9999999999997555,0.8330357142938726,0.0,0.9999999999993333,0.9399999999998712,0.9999999999998648,0.9624999999986564,0.0,0.8803571428546503,0.0,0.0,0.0,0.0,0.9598214285689732,0.8888888888844444,0.0,0.5499999999989,0.0,0.5999999999879999,0.0,0.6654761904666905,0.6799999999900914,0.9999999999992857,0.0,0.8972402597577444,0.8607142857279554,0.1999999999995,0.0,0.8728937728792961,0.6571428571527047,0.0,0.9148936170018218,0.0,0.0,0.0,0.49999999999985295,0.0,0.9000000000001113,0.0,0.959821428568344,0.8857142857027618,0.0,0.8499999999994333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8999999999997353,0.8166666666689121,0.0,0.5714285714180951,0.8874999999998655,0.54999999999945,0.9999999999975,0.999999999999697,0.9999999999998507,0.9812499999992452,0.0,0.22951127817491823,0.6999999999997941,0.9499999999997031,0.0,0.0,0.9999999999998958,0.999999999999697,0.2631578947367624,0.962499999989625,0.5571428571533081,0.0,0.0,0.0,0.0,0.7950310558870294,0.6032142857062476,0.0
214578.78,4371,1,0,1,1,1,1,1,1,1,0,0,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,1,0,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,1,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,1,0,1186,0.5542168674698795,49.0914619080302,0.7371775599783537,0.8999999999997429,0.49999999999833333,0.99999999999,0.0,0.41428571427571864,0.0,0.9299999999997,0.8999999999994375,0.9999999999997222,0.5599999999996,0.0,0.7999999999993334,0.0,0.9425000000034056,0.8699999999978251,0.0,0.8351934523529346,0.0,0.0,0.7979797979874326,0.8499999999997572,0.1499999999995,0.0,0.0,0.999999999995,0.9214285714349668,0.7830357142691516,0.0,0.8767857142832297,0.9339285714251018,0.8973214285728487,0.9056372548997338,0.90267857142,0.0,0.599999999999909,0.0,0.0,0.0,0.8999999999999118,0.8928571428625,0.0,0.99999999999,0.0,0.0,0.0,0.0,0.7458333333188795,0.9999999999999285,0.6317857142460686,0.0,0.5999999999985001,0.9999999999997555,0.8330357142938726,0.0,0.9999999999993333,0.9399999999998712,0.9999999999998648,0.9624999999986564,0.0,0.8803571428546503,0.0,0.0,0.0,0.0,0.9598214285689732,0.8888888888844444,0.0,0.5499999999989,0.0,0.5999999999879999,0.0,0.6654761904666905,0.6799999999900914,0.9999999999992857,0.0,0.8972402597577444,0.8607142857279554,0.1999999999995,0.0,0.8728937728792961,0.6571428571527047,0.0,0.9148936170018218,0.0,0.0,0.0,0.49999999999985295,0.0,0.9000000000001113,0.0,0.959821428568344,0.8857142857027618,0.0,0.8499999999994333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8999999999997353,0.8166666666689121,0.0,0.5714285714180951,0.8874999999998655,0.44999999999955,0.9999999999975,0.999999999999697,0.9999999999998507,0.9812499999992452,0.0,0.22951127817491823,0.6999999999997941,0.9499999999997031,0.0,0.0,0.9999999999998958,0.999999999999697,0.4736842105564753,0.962499999989625,0.5071428571520434,0.0,0.0,0.0,0.0,0.7950310558870294,0.6032142857062476,0.0
214594.06,4375,1,0,1,1,1,1,1,1,1,1,0,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,1,0,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,1,0,0,1,0,1,1,0,1,1,0,1,1,0,0,0,0,0,1187,0.5783132530120482,49.050070857142856,0.7369370452768925,0.8999999999997429,0.49999999999833333,0.99999999999,0.0,0.5142857142720519,0.0,0.9299999999997,0.8999999999994375,0.9999999999997222,0.5599999999996,0.0,0.7999999999993334,0.0,0.9425000000034056,0.889999999997775,0.0,0.8351934523529346,0.0,0.0,0.7979797979874326,0.8499999999997572,0.1499999999995,0.0,0.0,0.999999999995,0.9214285714349668,0.7830357142691516,0.0,0.8767857142832297,0.9339285714251018,0.8973214285728487,0.9056372548997338,0.90267857142,0.0,0.599999999999909,0.0,0.0,0.0,0.8999999999999118,0.8928571428625,0.0,0.99999999999,0.0,0.0,0.0,0.0,0.7458333333188795,0.9999999999999285,0.6317857142460686,0.0,0.5999999999985001,0.9999999999997555,0.8330357142938726,0.0,0.9999999999993333,0.9399999999998712,0.9999999999998648,0.9624999999986564,0.0,0.8803571428546503,0.0,0.0,0.0,0.0,0.9598214285689732,0.8888888888844444,0.0,0.5499999999989,0.0,0.5999999999879999,0.0,0.6654761904666905,0.6799999999900914,0.9999999999992857,0.0,0.8972402597577444,0.8607142857279554,0.1999999999995,0.0,0.8728937728792961,0.6571428571527047,0.0,0.9255319148718285,0.0,0.0,0.0,0.49999999999985295,0.0,0.9000000000001113,0.0,0.959821428568344,0.8857142857027618,0.0,0.8499999999994333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8999999999997353,0.8166666666689121,0.0,0.5714285714180951,0.8874999999998655,0.54999999999945,0.9999999999975,0.999999999999697,0.9999999999998507,0.9812499999992452,0.0,0.22951127817491823,0.6999999999997941,0.9499999999997031,0.0,0.0,0.9999999999998958,0.999999999999697,0.2631578947367624,0.962499999989625,0.5571428571533081,0.0,0.0,0.0,0.0,0.7950310558870294,0.6032142857062476,0.0
